open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1722473040000,-0.00077814,-0.00041477,-0.00081100,-0.00051787,0,1722473099999,0,12,0,0,0
1722473100000,-0.00068858,-0.00040670,-0.00100425,-0.00062605,0,1722473159999,0,12,0,0,0
1722473160000,-0.00043552,-0.00036027,-0.00069754,-0.00063554,0,1722473219999,0,12,0,0,0
1722473220000,-0.00057037,-0.00026357,-0.00096318,-0.00031340,0,1722473279999,0,12,0,0,0
1722473280000,-0.00065849,0.00013951,-0.00070091,0.00013951,0,1722473339999,0,12,0,0,0
1722473340000,-0.00028694,0.00002462,-0.00082018,-0.00018443,0,1722473399999,0,12,0,0,0
1722473400000,-0.00023591,-0.00004582,-0.00049559,-0.00016427,0,1722473459999,0,12,0,0,0
1722473460000,-0.00030914,0.00029666,-0.00034494,0.00010036,0,1722473519999,0,12,0,0,0
1722473520000,0.00002284,0.00002284,-0.00072475,-0.00053408,0,1722473579999,0,12,0,0,0
1722473580000,-0.00037561,-0.00014664,-0.00054575,-0.00032915,0,1722473639999,0,12,0,0,0
1722473640000,-0.00027766,-0.00004585,-0.00071101,-0.00024436,0,1722473699999,0,12,0,0,0
1722473700000,-0.00040635,-0.00016389,-0.00057869,-0.00044612,0,1722473759999,0,12,0,0,0
1722473760000,-0.00044446,-0.00013519,-0.00048093,-0.00013519,0,1722473819999,0,12,0,0,0
1722473820000,-0.00030647,0,-0.00030647,-0.00016625,0,1722473879999,0,12,0,0,0
1722473880000,-0.00020687,-0.00017980,-0.00033787,-0.00031671,0,1722473939999,0,12,0,0,0
1722473940000,-0.00027319,-0.00024528,-0.00042631,-0.00040590,0,1722473999999,0,12,0,0,0
1722474000000,-0.00058112,-0.00028822,-0.00062554,-0.00029462,0,1722474059999,0,12,0,0,0
1722474060000,-0.00041366,-0.00004125,-0.00067488,-0.00031307,0,1722474119999,0,12,0,0,0
1722474120000,-0.00016568,-0.00001454,-0.00044665,-0.00030427,0,1722474179999,0,12,0,0,0
1722474180000,-0.00032692,-0.00009175,-0.00032692,-0.00025896,0,1722474239999,0,12,0,0,0
1722474240000,-0.00027011,-0.00018342,-0.00045578,-0.00045578,0,1722474299999,0,12,0,0,0
1722474300000,-0.00039962,-0.00029054,-0.00077319,-0.00057835,0,1722474359999,0,12,0,0,0
1722474360000,-0.00028377,-0.00028377,-0.00089175,-0.00035537,0,1722474419999,0,12,0,0,0
1722474420000,-0.00046293,-0.00024361,-0.00078300,-0.00026123,0,1722474479999,0,12,0,0,0
1722474480000,-0.00076951,-0.00013056,-0.00092581,-0.00067027,0,1722474539999,0,12,0,0,0
1722474540000,-0.00027741,-0.00012253,-0.00074276,-0.00042462,0,1722474599999,0,12,0,0,0
1722474600000,-0.00075149,-0.00003162,-0.00075149,-0.00052484,0,1722474659999,0,12,0,0,0
1722474660000,-0.00048458,-0.00012941,-0.00048458,-0.00026648,0,1722474719999,0,12,0,0,0
1722474720000,-0.00023452,-0.00017948,-0.00054890,-0.00049837,0,1722474779999,0,12,0,0,0
1722474780000,-0.00027488,-0.00027148,-0.00072506,-0.00063053,0,1722474839999,0,12,0,0,0
1722474840000,-0.00054943,-0.00040660,-0.00072214,-0.00061748,0,1722474899999,0,12,0,0,0
1722474900000,-0.00038777,-0.00022425,-0.00063505,-0.00046211,0,1722474959999,0,12,0,0,0
1722474960000,-0.00034732,-0.00013348,-0.00073756,-0.00031168,0,1722475019999,0,12,0,0,0
1722475020000,-0.00036347,-0.00031455,-0.00075559,-0.00063496,0,1722475079999,0,12,0,0,0
1722475080000,-0.00048438,-0.00036162,-0.00069379,-0.00036666,0,1722475139999,0,12,0,0,0
1722475140000,-0.00043223,-0.00010987,-0.00061717,-0.00061717,0,1722475199999,0,12,0,0,0
1722475200000,-0.00016616,-0.00016325,-0.00066909,-0.00045582,0,1722475259999,0,12,0,0,0
1722475260000,-0.00031552,-0.00019536,-0.00079482,-0.00043939,0,1722475319999,0,12,0,0,0
1722475320000,-0.00056603,-0.00027878,-0.00059830,-0.00049292,0,1722475379999,0,12,0,0,0
1722475380000,-0.00037577,-0.00002513,-0.00082309,-0.00044898,0,1722475439999,0,12,0,0,0
1722475440000,-0.00024915,-0.00009811,-0.00075864,-0.00041499,0,1722475499999,0,12,0,0,0
1722475500000,-0.00046168,-0.00018931,-0.00052257,-0.00022091,0,1722475559999,0,12,0,0,0
1722475560000,-0.00029997,-0.00014462,-0.00052335,-0.00020131,0,1722475619999,0,12,0,0,0
1722475620000,-0.00024075,-0.00002534,-0.00047027,-0.00025719,0,1722475679999,0,12,0,0,0
1722475680000,-0.00020242,0,-0.00026588,-0.00026588,0,1722475739999,0,12,0,0,0
1722475740000,-0.00022793,-0.00009765,-0.00040498,-0.00038520,0,1722475799999,0,12,0,0,0
1722475800000,-0.00044502,-0.00018505,-0.00053180,-0.00047561,0,1722475859999,0,12,0,0,0
1722475860000,-0.00048655,-0.00037578,-0.00068875,-0.00039859,0,1722475919999,0,12,0,0,0
1722475920000,-0.00052710,-0.00033574,-0.00056819,-0.00056819,0,1722475979999,0,12,0,0,0
1722475980000,-0.00056670,-0.00030024,-0.00071123,-0.00053423,0,1722476039999,0,12,0,0,0
1722476040000,-0.00062008,-0.00015861,-0.00087104,-0.00087104,0,1722476099999,0,12,0,0,0
1722476100000,-0.00029506,-0.00029506,-0.00165400,-0.00084480,0,1722476159999,0,12,0,0,0
1722476160000,-0.00041904,0.00009947,-0.00144578,-0.00012352,0,1722476219999,0,12,0,0,0
1722476220000,-0.00048978,0.00017108,-0.00048978,-0.00002477,0,1722476279999,0,12,0,0,0
1722476280000,-0.00023937,-0.00013367,-0.00077469,-0.00024137,0,1722476339999,0,12,0,0,0
1722476340000,-0.00027259,-0.00023986,-0.00079996,-0.00029554,0,1722476399999,0,12,0,0,0
1722476400000,-0.00017976,0.00006002,-0.00055565,-0.00025126,0,1722476459999,0,12,0,0,0
1722476460000,-0.00005169,0.00005451,-0.00036889,-0.00015817,0,1722476519999,0,12,0,0,0
1722476520000,0.00007881,0.00007881,-0.00055885,-0.00040448,0,1722476579999,0,12,0,0,0
1722476580000,-0.00021229,-0.00012652,-0.00040472,-0.00021928,0,1722476639999,0,12,0,0,0
1722476640000,-0.00065020,0.00062753,-0.00065020,-0.00035982,0,1722476699999,0,12,0,0,0
1722476700000,-0.00035325,-0.00010852,-0.00052289,-0.00042206,0,1722476759999,0,12,0,0,0
1722476760000,-0.00029473,-0.00011019,-0.00054820,-0.00047839,0,1722476819999,0,12,0,0,0
1722476820000,-0.00040402,-0.00009772,-0.00049599,-0.00017829,0,1722476879999,0,12,0,0,0
1722476880000,-0.00024366,0.00010627,-0.00055108,-0.00031774,0,1722476939999,0,12,0,0,0
1722476940000,-0.00014787,-0.00014787,-0.00066093,-0.00039429,0,1722476999999,0,12,0,0,0
1722477000000,-0.00050160,-0.00006198,-0.00064736,-0.00045572,0,1722477059999,0,12,0,0,0
1722477060000,-0.00064612,-0.00030043,-0.00064612,-0.00053433,0,1722477119999,0,12,0,0,0
1722477120000,-0.00050209,-0.00038804,-0.00086769,-0.00057850,0,1722477179999,0,12,0,0,0
1722477180000,-0.00048772,-0.00034503,-0.00085900,-0.00035251,0,1722477239999,0,12,0,0,0
1722477240000,-0.00040860,-0.00036657,-0.00062649,-0.00037196,0,1722477299999,0,12,0,0,0
1722477300000,-0.00044712,-0.00039595,-0.00061221,-0.00053232,0,1722477359999,0,12,0,0,0
1722477360000,-0.00055504,-0.00029814,-0.00084536,-0.00036606,0,1722477419999,0,12,0,0,0
1722477420000,-0.00047106,-0.00021928,-0.00056476,-0.00035743,0,1722477479999,0,12,0,0,0
1722477480000,-0.00025991,-0.00001586,-0.00036875,-0.00026377,0,1722477539999,0,12,0,0,0
1722477540000,-0.00046155,-0.00021361,-0.00046155,-0.00038304,0,1722477599999,0,12,0,0,0
1722477600000,-0.00035567,-0.00018964,-0.00049763,-0.00031225,0,1722477659999,0,12,0,0,0
1722477660000,-0.00029547,-0.00016646,-0.00065006,-0.00038797,0,1722477719999,0,12,0,0,0
1722477720000,-0.00051861,-0.00027996,-0.00074366,-0.00055935,0,1722477779999,0,12,0,0,0
1722477780000,-0.00044987,-0.00044987,-0.00094422,-0.00058815,0,1722477839999,0,12,0,0,0
1722477840000,-0.00060346,-0.00013240,-0.00070365,-0.00013240,0,1722477899999,0,12,0,0,0
1722477900000,-0.00031810,-0.00017919,-0.00080496,-0.00043890,0,1722477959999,0,12,0,0,0
1722477960000,-0.00057867,-0.00031835,-0.00068613,-0.00040452,0,1722478019999,0,12,0,0,0
1722478020000,-0.00040412,-0.00004215,-0.00060453,-0.00018226,0,1722478079999,0,12,0,0,0
1722478080000,-0.00031546,-0.00002588,-0.00055025,-0.00022885,0,1722478139999,0,12,0,0,0
1722478140000,-0.00027500,-0.00027500,-0.00071622,-0.00047359,0,1722478199999,0,12,0,0,0
1722478200000,-0.00040489,-0.00014357,-0.00040489,-0.00030649,0,1722478259999,0,12,0,0,0
1722478260000,-0.00023266,-0.00010945,-0.00050532,-0.00032786,0,1722478319999,0,12,0,0,0
1722478320000,-0.00026154,-0.00011601,-0.00068379,-0.00027872,0,1722478379999,0,12,0,0,0
1722478380000,-0.00040255,-0.00014281,-0.00061164,-0.00016882,0,1722478439999,0,12,0,0,0
1722478440000,-0.00023121,-0.00023121,-0.00063856,-0.00044832,0,1722478499999,0,12,0,0,0
1722478500000,-0.00041290,-0.00015637,-0.00065831,-0.00055500,0,1722478559999,0,12,0,0,0
1722478560000,-0.00066203,-0.00032217,-0.00076277,-0.00042276,0,1722478619999,0,12,0,0,0
1722478620000,-0.00013078,0.00025417,-0.00050625,-0.00028058,0,1722478679999,0,12,0,0,0
1722478680000,-0.00039271,-0.00004676,-0.00082236,-0.00065027,0,1722478739999,0,12,0,0,0
1722478740000,-0.00076840,-0.00037735,-0.00139767,-0.00139767,0,1722478799999,0,12,0,0,0
1722478800000,-0.00022789,-0.00021268,-0.00069515,-0.00058465,0,1722478859999,0,12,0,0,0
1722478860000,-0.00026819,-0.00010808,-0.00079522,-0.00048543,0,1722478919999,0,12,0,0,0
1722478920000,-0.00061540,-0.00011231,-0.00119093,-0.00073313,0,1722478979999,0,12,0,0,0
1722478980000,-0.00043514,0.00001828,-0.00075888,-0.00045755,0,1722479039999,0,12,0,0,0
1722479040000,-0.00082914,0.00015325,-0.00082914,-0.00009901,0,1722479099999,0,12,0,0,0
1722479100000,0.00027087,0.00027087,-0.00057228,-0.00029666,0,1722479159999,0,12,0,0,0
1722479160000,0.00005851,0.00018386,-0.00037679,-0.00003589,0,1722479219999,0,12,0,0,0
1722479220000,-0.00024607,0.00019535,-0.00058253,-0.00012503,0,1722479279999,0,12,0,0,0
1722479280000,-0.00042753,0.00001987,-0.00061218,-0.00058631,0,1722479339999,0,12,0,0,0
1722479340000,-0.00042890,-0.00002223,-0.00060668,-0.00060668,0,1722479399999,0,12,0,0,0
1722479400000,-0.00060776,0.00008889,-0.00085990,-0.00013857,0,1722479459999,0,12,0,0,0
1722479460000,-0.00042868,0.00015069,-0.00069455,-0.00004270,0,1722479519999,0,12,0,0,0
1722479520000,0.00018707,0.00018707,-0.00047309,-0.00041753,0,1722479579999,0,12,0,0,0
1722479580000,-0.00026884,-0.00002318,-0.00058662,-0.00017925,0,1722479639999,0,12,0,0,0
1722479640000,-0.00044534,-0.00014183,-0.00044534,-0.00016569,0,1722479699999,0,12,0,0,0
1722479700000,-0.00021751,-0.00021751,-0.00077082,-0.00024023,0,1722479759999,0,12,0,0,0
1722479760000,-0.00058790,-0.00023109,-0.00073365,-0.00041911,0,1722479819999,0,12,0,0,0
1722479820000,-0.00035766,-0.00021941,-0.00055007,-0.00041729,0,1722479879999,0,12,0,0,0
1722479880000,-0.00036549,-0.00006787,-0.00071034,-0.00042800,0,1722479939999,0,12,0,0,0
1722479940000,-0.00087401,-0.00003638,-0.00087401,-0.00003638,0,1722479999999,0,12,0,0,0
1722480000000,-0.00032659,-0.00014050,-0.00068146,-0.00053334,0,1722480059999,0,12,0,0,0
1722480060000,-0.00055633,-0.00017349,-0.00062644,-0.00038268,0,1722480119999,0,12,0,0,0
1722480120000,-0.00018789,-0.00018789,-0.00046305,-0.00025096,0,1722480179999,0,12,0,0,0
1722480180000,-0.00056781,-0.00009461,-0.00067626,-0.00047671,0,1722480239999,0,12,0,0,0
1722480240000,-0.00045302,-0.00013700,-0.00054653,-0.00023098,0,1722480299999,0,12,0,0,0
1722480300000,-0.00017862,-0.00009893,-0.00068341,-0.00030740,0,1722480359999,0,12,0,0,0
1722480360000,-0.00035524,-0.00024156,-0.00075564,-0.00024156,0,1722480419999,0,12,0,0,0
1722480420000,-0.00027805,0.00000356,-0.00061402,-0.00024150,0,1722480479999,0,12,0,0,0
1722480480000,-0.00015534,-0.00011108,-0.00055676,-0.00019885,0,1722480539999,0,12,0,0,0
1722480540000,-0.00056044,-0.00008779,-0.00072788,-0.00012447,0,1722480599999,0,12,0,0,0
1722480600000,-0.00019484,-0.00014242,-0.00057003,-0.00026137,0,1722480659999,0,12,0,0,0
1722480660000,-0.00036162,-0.00001083,-0.00036162,-0.00001423,0,1722480719999,0,12,0,0,0
1722480720000,-0.00035570,0.00007380,-0.00067081,-0.00015706,0,1722480779999,0,12,0,0,0
1722480780000,-0.00037324,-0.00023641,-0.00054408,-0.00027167,0,1722480839999,0,12,0,0,0
1722480840000,-0.00050645,-0.00022222,-0.00076924,-0.00043888,0,1722480899999,0,12,0,0,0
1722480900000,-0.00043669,-0.00022634,-0.00047957,-0.00044731,0,1722480959999,0,12,0,0,0
1722480960000,-0.00025151,-0.00017859,-0.00044345,-0.00018181,0,1722481019999,0,12,0,0,0
1722481020000,-0.00032580,-0.00030974,-0.00046523,-0.00039916,0,1722481079999,0,12,0,0,0
1722481080000,-0.00036850,0,-0.00055891,-0.00018789,0,1722481139999,0,12,0,0,0
1722481140000,-0.00030320,-0.00007839,-0.00068027,-0.00044855,0,1722481199999,0,12,0,0,0
1722481200000,-0.00045717,-0.00036342,-0.00076895,-0.00059127,0,1722481259999,0,12,0,0,0
1722481260000,-0.00053659,-0.00035756,-0.00105924,-0.00077435,0,1722481319999,0,12,0,0,0
1722481320000,-0.00077586,-0.00040130,-0.00101290,-0.00049919,0,1722481379999,0,12,0,0,0
1722481380000,-0.00048739,0.00003247,-0.00070834,-0.00058709,0,1722481439999,0,12,0,0,0
1722481440000,-0.00032678,-0.00011375,-0.00048028,-0.00029728,0,1722481499999,0,12,0,0,0
1722481500000,-0.00041203,-0.00009965,-0.00092229,-0.00079927,0,1722481559999,0,12,0,0,0
1722481560000,-0.00021323,-0.00015008,-0.00091539,-0.00054206,0,1722481619999,0,12,0,0,0
1722481620000,-0.00024686,-0.00015808,-0.00064111,-0.00039141,0,1722481679999,0,12,0,0,0
1722481680000,-0.00015643,0.00007823,-0.00042669,-0.00018217,0,1722481739999,0,12,0,0,0
1722481740000,-0.00043748,0.00021646,-0.00073686,-0.00052261,0,1722481799999,0,12,0,0,0
1722481800000,-0.00028810,-0.00008668,-0.00057019,-0.00026595,0,1722481859999,0,12,0,0,0
1722481860000,-0.00029569,-0.00029569,-0.00108791,-0.00030821,0,1722481919999,0,12,0,0,0
1722481920000,-0.00035921,0.00017983,-0.00063562,-0.00063562,0,1722481979999,0,12,0,0,0
1722481980000,0,0.00013240,-0.00069361,-0.00034307,0,1722482039999,0,12,0,0,0
1722482040000,-0.00029876,-0.00003532,-0.00063073,-0.00057103,0,1722482099999,0,12,0,0,0
1722482100000,-0.00059145,-0.00008919,-0.00060352,-0.00022447,0,1722482159999,0,12,0,0,0
1722482160000,-0.00007461,-0.00007461,-0.00075417,-0.00046039,0,1722482219999,0,12,0,0,0
1722482220000,-0.00057665,-0.00021231,-0.00064900,-0.00054673,0,1722482279999,0,12,0,0,0
1722482280000,-0.00078359,-0.00034358,-0.00080391,-0.00051514,0,1722482339999,0,12,0,0,0
1722482340000,-0.00033956,0,-0.00058323,0,0,1722482399999,0,12,0,0,0
1722482400000,0.00008318,0.00021686,-0.00051216,-0.00051216,0,1722482459999,0,12,0,0,0
1722482460000,-0.00022290,-0.00006764,-0.00053284,-0.00050652,0,1722482519999,0,12,0,0,0
1722482520000,-0.00051144,-0.00018081,-0.00097431,-0.00058595,0,1722482579999,0,12,0,0,0
1722482580000,-0.00051156,-0.00007210,-0.00071291,-0.00033282,0,1722482639999,0,12,0,0,0
1722482640000,-0.00016052,-0.00007938,-0.00058594,-0.00028796,0,1722482699999,0,12,0,0,0
1722482700000,-0.00033328,-0.00021810,-0.00052771,-0.00028680,0,1722482759999,0,12,0,0,0
1722482760000,-0.00042415,-0.00017747,-0.00057912,-0.00023401,0,1722482819999,0,12,0,0,0
1722482820000,-0.00019478,-0.00004403,-0.00046003,-0.00031349,0,1722482879999,0,12,0,0,0
1722482880000,-0.00031690,-0.00005933,-0.00054516,-0.00005933,0,1722482939999,0,12,0,0,0
1722482940000,-0.00023900,-0.00011279,-0.00046387,-0.00029382,0,1722482999999,0,12,0,0,0
1722483000000,-0.00029009,-0.00010689,-0.00072324,-0.00033307,0,1722483059999,0,12,0,0,0
1722483060000,-0.00034501,-0.00022203,-0.00061300,-0.00044988,0,1722483119999,0,12,0,0,0
1722483120000,-0.00024518,-0.00024518,-0.00057539,-0.00024586,0,1722483179999,0,12,0,0,0
1722483180000,-0.00015979,-0.00015979,-0.00060269,-0.00056174,0,1722483239999,0,12,0,0,0
1722483240000,-0.00039509,-0.00012208,-0.00047097,-0.00033177,0,1722483299999,0,12,0,0,0
1722483300000,-0.00036539,-0.00029472,-0.00082937,-0.00054499,0,1722483359999,0,12,0,0,0
1722483360000,-0.00045044,-0.00020769,-0.00074882,-0.00030560,0,1722483419999,0,12,0,0,0
1722483420000,-0.00041848,-0.00020256,-0.00082660,-0.00041177,0,1722483479999,0,12,0,0,0
1722483480000,-0.00019471,-0.00019471,-0.00054989,-0.00038465,0,1722483539999,0,12,0,0,0
1722483540000,-0.00032719,-0.00027219,-0.00049363,-0.00045365,0,1722483599999,0,12,0,0,0
1722483600000,-0.00064528,-0.00031181,-0.00068802,-0.00035684,0,1722483659999,0,12,0,0,0
1722483660000,-0.00031754,-0.00019675,-0.00045168,-0.00019675,0,1722483719999,0,12,0,0,0
1722483720000,-0.00032854,-0.00013463,-0.00055364,-0.00031218,0,1722483779999,0,12,0,0,0
1722483780000,-0.00027204,-0.00000735,-0.00033207,-0.00017737,0,1722483839999,0,12,0,0,0
1722483840000,-0.00017901,-0.00012127,-0.00042352,-0.00022703,0,1722483899999,0,12,0,0,0
1722483900000,-0.00021633,-0.00012052,-0.00041643,-0.00016583,0,1722483959999,0,12,0,0,0
1722483960000,-0.00020661,-0.00009684,-0.00054146,-0.00038090,0,1722484019999,0,12,0,0,0
1722484020000,-0.00037869,-0.00022553,-0.00042511,-0.00038677,0,1722484079999,0,12,0,0,0
1722484080000,-0.00036134,-0.00035165,-0.00076042,-0.00038172,0,1722484139999,0,12,0,0,0
1722484140000,-0.00044241,-0.00035568,-0.00055613,-0.00039498,0,1722484199999,0,12,0,0,0
1722484200000,-0.00066035,-0.00024952,-0.00066035,-0.00046842,0,1722484259999,0,12,0,0,0
1722484260000,-0.00038974,-0.00012023,-0.00053679,-0.00035881,0,1722484319999,0,12,0,0,0
1722484320000,-0.00042145,-0.00033494,-0.00049471,-0.00038815,0,1722484379999,0,12,0,0,0
1722484380000,-0.00037967,-0.00020442,-0.00068488,-0.00068488,0,1722484439999,0,12,0,0,0
1722484440000,-0.00042463,-0.00001249,-0.00061181,-0.00030973,0,1722484499999,0,12,0,0,0
1722484500000,-0.00048823,-0.00039796,-0.00062797,-0.00055092,0,1722484559999,0,12,0,0,0
1722484560000,-0.00040388,-0.00019487,-0.00072059,-0.00038985,0,1722484619999,0,12,0,0,0
1722484620000,-0.00055992,-0.00005390,-0.00055992,-0.00040503,0,1722484679999,0,12,0,0,0
1722484680000,-0.00050433,-0.00015660,-0.00050433,-0.00033447,0,1722484739999,0,12,0,0,0
1722484740000,-0.00028354,-0.00025755,-0.00059115,-0.00044372,0,1722484799999,0,12,0,0,0
1722484800000,-0.00050021,-0.00011107,-0.00064254,-0.00020992,0,1722484859999,0,12,0,0,0
1722484860000,-0.00025805,0.00000236,-0.00050274,-0.00035368,0,1722484919999,0,12,0,0,0
1722484920000,-0.00021890,-0.00021444,-0.00048514,-0.00029131,0,1722484979999,0,12,0,0,0
1722484980000,-0.00020669,-0.00007780,-0.00069839,-0.00026072,0,1722485039999,0,12,0,0,0
1722485040000,-0.00024529,-0.00021140,-0.00056991,-0.00021140,0,1722485099999,0,12,0,0,0
1722485100000,-0.00046480,-0.00000336,-0.00046480,-0.00008634,0,1722485159999,0,12,0,0,0
1722485160000,-0.00010561,-0.00006381,-0.00041583,-0.00020432,0,1722485219999,0,12,0,0,0
1722485220000,-0.00015675,-0.00010325,-0.00050137,-0.00050137,0,1722485279999,0,12,0,0,0
1722485280000,-0.00060782,-0.00016308,-0.00060782,-0.00040249,0,1722485339999,0,12,0,0,0
1722485340000,-0.00050163,-0.00036530,-0.00062749,-0.00054353,0,1722485399999,0,12,0,0,0
1722485400000,-0.00036406,-0.00012360,-0.00042713,-0.00019495,0,1722485459999,0,12,0,0,0
1722485460000,-0.00032593,-0.00008043,-0.00039377,-0.00030253,0,1722485519999,0,12,0,0,0
1722485520000,-0.00029553,-0.00009943,-0.00079130,-0.00079130,0,1722485579999,0,12,0,0,0
1722485580000,-0.00024316,0,-0.00037708,-0.00030456,0,1722485639999,0,12,0,0,0
1722485640000,-0.00023895,0.00001476,-0.00040281,-0.00040281,0,1722485699999,0,12,0,0,0
1722485700000,-0.00041628,-0.00017416,-0.00053865,-0.00042040,0,1722485759999,0,12,0,0,0
1722485760000,-0.00028599,-0.00025873,-0.00057005,-0.00043209,0,1722485819999,0,12,0,0,0
1722485820000,-0.00047563,-0.00023506,-0.00091649,-0.00023506,0,1722485879999,0,12,0,0,0
1722485880000,-0.00054638,-0.00044340,-0.00109519,-0.00081356,0,1722485939999,0,12,0,0,0
1722485940000,-0.00074427,-0.00018112,-0.00098937,-0.00046671,0,1722485999999,0,12,0,0,0
1722486000000,-0.00054010,-0.00015504,-0.00054010,-0.00031632,0,1722486059999,0,12,0,0,0
1722486060000,-0.00027967,-0.00012697,-0.00061767,-0.00047652,0,1722486119999,0,12,0,0,0
1722486120000,-0.00045882,-0.00016919,-0.00058938,-0.00025013,0,1722486179999,0,12,0,0,0
1722486180000,-0.00047975,-0.00026603,-0.00061061,-0.00033049,0,1722486239999,0,12,0,0,0
1722486240000,-0.00031380,-0.00031236,-0.00093580,-0.00093580,0,1722486299999,0,12,0,0,0
1722486300000,-0.00027268,-0.00004302,-0.00031170,-0.00012489,0,1722486359999,0,12,0,0,0
1722486360000,-0.00025571,-0.00025571,-0.00091900,-0.00081597,0,1722486419999,0,12,0,0,0
1722486420000,-0.00032870,-0.00032870,-0.00087562,-0.00081378,0,1722486479999,0,12,0,0,0
1722486480000,-0.00054976,-0.00031105,-0.00088275,-0.00077712,0,1722486539999,0,12,0,0,0
1722486540000,-0.00039629,-0.00021696,-0.00075440,-0.00040898,0,1722486599999,0,12,0,0,0
1722486600000,-0.00041322,-0.00012900,-0.00071403,-0.00033330,0,1722486659999,0,12,0,0,0
1722486660000,-0.00077806,-0.00018850,-0.00089148,-0.00077252,0,1722486719999,0,12,0,0,0
1722486720000,-0.00045239,-0.00024103,-0.00068081,-0.00057641,0,1722486779999,0,12,0,0,0
1722486780000,-0.00050680,-0.00028691,-0.00090538,-0.00078992,0,1722486839999,0,12,0,0,0
1722486840000,-0.00040788,-0.00016449,-0.00069532,-0.00042509,0,1722486899999,0,12,0,0,0
1722486900000,-0.00036256,-0.00002945,-0.00040668,-0.00011066,0,1722486959999,0,12,0,0,0
1722486960000,-0.00036797,-0.00025322,-0.00084051,-0.00063847,0,1722487019999,0,12,0,0,0
1722487020000,-0.00061372,-0.00027382,-0.00074380,-0.00027382,0,1722487079999,0,12,0,0,0
1722487080000,-0.00038390,-0.00010976,-0.00072505,-0.00029704,0,1722487139999,0,12,0,0,0
1722487140000,-0.00031363,0.00007739,-0.00074025,-0.00041585,0,1722487199999,0,12,0,0,0
1722487200000,-0.00047355,-0.00032174,-0.00094135,-0.00094135,0,1722487259999,0,12,0,0,0
1722487260000,-0.00064622,-0.00054017,-0.00099857,-0.00095653,0,1722487319999,0,12,0,0,0
1722487320000,-0.00115953,-0.00046338,-0.00115953,-0.00051991,0,1722487379999,0,12,0,0,0
1722487380000,-0.00038781,-0.00038781,-0.00060211,-0.00055958,0,1722487439999,0,12,0,0,0
1722487440000,-0.00038447,-0.00019703,-0.00061476,-0.00037053,0,1722487499999,0,12,0,0,0
1722487500000,-0.00029166,-0.00003319,-0.00067661,-0.00058780,0,1722487559999,0,12,0,0,0
1722487560000,-0.00042168,-0.00032969,-0.00093755,-0.00051094,0,1722487619999,0,12,0,0,0
1722487620000,-0.00063207,-0.00036618,-0.00104801,-0.00055054,0,1722487679999,0,12,0,0,0
1722487680000,-0.00089276,-0.00014709,-0.00121590,-0.00121590,0,1722487739999,0,12,0,0,0
1722487740000,-0.00074573,-0.00012138,-0.00081278,-0.00054351,0,1722487799999,0,12,0,0,0
1722487800000,-0.00045783,-0.00026804,-0.00082568,-0.00082568,0,1722487859999,0,12,0,0,0
1722487860000,-0.00056607,-0.00023717,-0.00081048,-0.00067712,0,1722487919999,0,12,0,0,0
1722487920000,-0.00046588,-0.00015149,-0.00079372,-0.00046140,0,1722487979999,0,12,0,0,0
1722487980000,-0.00038633,-0.00022630,-0.00071438,-0.00035853,0,1722488039999,0,12,0,0,0
1722488040000,-0.00032233,-0.00020807,-0.00075350,-0.00070867,0,1722488099999,0,12,0,0,0
1722488100000,-0.00069382,-0.00006469,-0.00085637,-0.00059696,0,1722488159999,0,12,0,0,0
1722488160000,-0.00023025,-0.00008770,-0.00084592,-0.00056247,0,1722488219999,0,12,0,0,0
1722488220000,-0.00023217,-0.00012057,-0.00089369,-0.00041230,0,1722488279999,0,12,0,0,0
1722488280000,-0.00029033,-0.00020237,-0.00062228,-0.00020237,0,1722488339999,0,12,0,0,0
1722488340000,-0.00031286,-0.00015508,-0.00053469,-0.00037849,0,1722488399999,0,12,0,0,0
1722488400000,-0.00048783,-0.00041457,-0.00093543,-0.00081366,0,1722488459999,0,12,0,0,0
1722488460000,-0.00085200,-0.00016671,-0.00091553,-0.00016671,0,1722488519999,0,12,0,0,0
1722488520000,-0.00027525,-0.00005868,-0.00092641,-0.00054787,0,1722488579999,0,12,0,0,0
1722488580000,-0.00032237,-0.00014525,-0.00076808,-0.00030059,0,1722488639999,0,12,0,0,0
1722488640000,-0.00030146,-0.00010805,-0.00087503,-0.00043833,0,1722488699999,0,12,0,0,0
1722488700000,-0.00047145,-0.00006720,-0.00071870,-0.00045041,0,1722488759999,0,12,0,0,0
1722488760000,-0.00018009,0.00009777,-0.00062409,-0.00008265,0,1722488819999,0,12,0,0,0
1722488820000,-0.00008908,0,-0.00055532,-0.00013154,0,1722488879999,0,12,0,0,0
1722488880000,-0.00023075,0.00005330,-0.00042177,-0.00031819,0,1722488939999,0,12,0,0,0
1722488940000,-0.00041254,-0.00014391,-0.00065053,-0.00014391,0,1722488999999,0,12,0,0,0
1722489000000,-0.00031183,-0.00014548,-0.00047360,-0.00014548,0,1722489059999,0,12,0,0,0
1722489060000,-0.00047775,-0.00029744,-0.00055351,-0.00035822,0,1722489119999,0,12,0,0,0
1722489120000,-0.00023406,0,-0.00056817,-0.00033589,0,1722489179999,0,12,0,0,0
